product_id,product_name,category,stock_level,reorder_level,supplier_id,last_updated
313,Avery 52,Office Supplies,69,19,4310,2021-03-08 06:22:53.496557
314,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,56,49,4480,2020-07-09 13:41:51.244128
315,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,72,5,4151,2022-06-24 13:49:18.723744
316,Eldon File Chest Portable File,Office Supplies,19,38,4277,2022-09-08 06:59:54.164438
317,Global Comet Stacking Armless Chair,Furniture,28,19,4529,2021-12-06 10:25:35.866701
318,Memorex Micro Travel Drive 4 GB,Technology,34,41,4555,2020-03-05 12:54:15.012635
319,Crayola Colored Pencils,Office Supplies,6,25,4282,2021-10-22 04:25:25.787902
320,Advantus SlideClip Paper Clips,Office Supplies,60,48,5051,2022-07-05 15:39:05.288345
321,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,19,11,4492,2021-01-04 18:27:02.60629
322,Deluxe Rollaway Locking File with Drawer,Office Supplies,80,29,4443,2019-05-21 00:46:19.940524
323,Longer-Life Soft White Bulbs,Furniture,24,45,4152,2021-07-02 16:09:26.221325
324,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,59,42,4897,2020-09-04 09:48:44.48831
325,Xerox 1964,Office Supplies,99,12,4790,2022-09-22 00:45:40.626013
326,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,6,10,4462,2021-02-04 00:17:21.955151
327,Hon 2111 Invitation Series Corner Table,Furniture,95,14,4962,2019-09-27 07:23:02.210118
328,Google Nexus 5,Technology,68,49,4338,2020-09-26 17:05:08.541299
329,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,98,1,4787,2022-01-20 04:01:09.033518
330,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,88,29,4680,2022-08-20 17:44:59.023691
331,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,82,29,4657,2022-09-25 10:34:19.057252
332,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,60,35,4857,2021-11-04 07:09:42.522477
333,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,54,5,4124,2020-04-23 12:31:04.234764
334,PayAnywhere Card Reader,Technology,84,37,4168,2021-05-25 01:27:39.195041
335,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,4,41,4790,2020-10-19 00:53:32.791915
336,Colorific Watercolor Pencils,Office Supplies,77,39,4521,2019-07-09 09:09:54.629711
337,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,8,2,4324,2021-09-10 04:29:42.389118
338,ImationSecure+ Hardware Encrypted USB 2.0Flash Drive; 16GB,Technology,76,40,4670,2019-07-03 03:01:19.945061
339,Xerox 1952,Office Supplies,53,29,4498,2020-02-08 23:37:56.551807
340,Hon Racetrack Conference Tables,Furniture,69,42,4252,2020-03-14 17:53:18.20241
341,Ibico Recycled Linen-Style Covers,Office Supplies,69,34,4984,2019-03-21 14:20:27.418272
342,Xerox 1975,Office Supplies,34,44,4962,2022-07-17 09:00:46.550721
343,Avery White Multi-Purpose Labels,Office Supplies,49,22,4909,2021-10-11 09:04:12.982807
344,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,73,5,4518,2019-06-28 13:25:45.607691
345,Newell 322,Office Supplies,5,38,4971,2021-02-19 11:40:10.478677
346,"Global Leather Task Chair, Black",Furniture,93,35,4387,2019-04-22 19:54:37.096539
347,GE DSL Phone Line Filter,Technology,5,29,4345,2022-02-21 15:01:21.633015
348,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,36,23,4146,2022-01-27 08:59:28.774287
349,GBC Plasticlear Binding Covers,Office Supplies,12,43,5018,2022-12-22 13:19:19.441014
350,Martin-Yale Premier Letter Opener,Office Supplies,53,30,4210,2021-05-09 09:27:16.343807
351,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,25,39,4768,2019-07-30 08:39:01.911966
352,Konftel 250 Conferencephone- Charcoal black,Technology,52,30,4509,2020-06-04 15:07:52.294522
353,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,75,12,4236,2022-04-15 23:47:29.246593
354,Cisco SPA 502G IP Phone,Technology,4,20,4293,2021-01-05 09:56:47.190532
355,Newell 333,Office Supplies,42,38,4634,2019-08-19 06:15:42.321968
356,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,33,12,4064,2022-08-20 21:05:55.035238
357,Panasonic KX-TG9471B,Technology,79,44,4611,2020-07-03 08:59:33.082228
358,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,98,40,4921,2022-12-04 22:24:53.729963
359,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,28,33,4240,2020-06-25 14:14:18.532844
360,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,20,19,4567,2022-04-04 05:50:27.288468
361,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,19,48,5009,2019-11-22 11:22:52.963209
362,Motorola L804,Technology,5,14,4879,2019-11-29 08:38:51.279755
363,Avery 499,Office Supplies,66,15,5039,2022-05-27 02:30:47.71391
364,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,63,38,4054,2021-07-24 01:57:23.532623
365,Self-Adhesive Removable Labels,Office Supplies,97,48,4567,2021-02-20 16:45:18.679138
366,Xerox 189,Office Supplies,46,2,4629,2019-10-24 16:15:11.254993
367,Strathmore Photo Frame Cards,Office Supplies,46,9,4852,2020-11-30 12:19:17.291014
368,Hon Multipurpose Stacking Arm Chairs,Furniture,13,2,4459,2021-09-05 13:14:58.793465
369,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,7,5,4885,2020-09-28 17:14:57.648081
370,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,84,50,4640,2021-01-10 12:22:33.062999
371,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,75,9,4816,2021-08-21 00:58:19.928605
372,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,74,41,4560,2020-10-29 17:23:01.695228
373,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,9,9,4303,2022-02-06 06:02:35.867218
374,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,27,19,4240,2021-03-31 05:54:30.946073
375,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,81,34,4148,2022-07-24 17:45:31.864146
376,Hon Olson Stacker Chairs,Furniture,62,15,4411,2019-08-10 15:08:00.006504
377,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,28,30,4951,2022-02-25 13:37:19.918626
378,Hewlett Packard 610 Color Digital Copier / Printer,Technology,21,35,4443,2021-07-14 19:34:34.966961
379,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,3,45,4845,2021-05-14 16:22:26.174745
380,Xerox 1908,Office Supplies,80,25,4680,2020-10-21 15:37:16.608368
381,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,12,30,4730,2022-11-03 03:20:56.538408
382,Fellowes Officeware Wire Shelving,Office Supplies,73,49,4650,2020-01-27 13:39:06.421746
383,Xerox 1898,Office Supplies,52,33,4480,2021-11-10 10:49:34.375276
384,Belkin QODE FastFit Bluetooth Keyboard,Technology,13,17,4562,2020-07-10 03:27:33.430689
385,DAX Solid Wood Frames,Furniture,6,44,4651,2022-04-24 18:33:54.810726
386,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,26,31,4918,2022-06-22 20:26:23.22453
387,Eldon Wave Desk Accessories,Furniture,44,2,4267,2019-11-16 15:56:15.138669
388,Logitech G600 MMO Gaming Mouse,Technology,4,18,4320,2021-08-29 07:56:10.183927
389,"Global Leather Task Chair, Black",Furniture,80,20,4686,2021-09-07 02:50:44.383592
390,"Personal Folder Holder, Ebony",Office Supplies,79,36,4401,2022-03-16 04:09:24.245516
391,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,35,23,4281,2022-12-30 21:54:37.688824
392,Binding Machine Supplies,Office Supplies,24,34,5026,2020-06-03 12:43:56.72866
393,BIC Brite Liner Highlighters,Office Supplies,61,14,4640,2019-05-22 18:13:42.760961
394,Advantus Plastic Paper Clips,Office Supplies,63,37,4561,2021-11-10 01:56:38.731064
395,Avery 508,Office Supplies,66,38,4859,2019-12-02 03:22:31.550021
396,Sabrent 4-Port USB 2.0 Hub,Technology,38,19,4080,2020-09-20 18:11:09.823734
397,DIXON Oriole Pencils,Office Supplies,75,22,4404,2022-11-30 22:16:04.399339
398,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,13,35,4112,2022-10-01 05:08:32.009818
399,Staple holder,Office Supplies,90,2,4805,2020-06-09 03:06:45.363909
400,Acco 3-Hole Punch,Office Supplies,19,41,4988,2022-10-04 04:32:39.259071
401,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,95,22,4846,2021-05-19 01:20:55.096793
402,Chromcraft Rectangular Conference Tables,Furniture,57,20,4490,2019-06-16 20:35:09.351173
403,"6"" Cubicle Wall Clock, Black",Furniture,67,40,4292,2020-06-06 15:13:34.995564
404,Belkin F9S820V06 8 Outlet Surge,Office Supplies,88,23,4216,2021-10-02 19:04:49.71899
405,"Global Push Button Manager's Chair, Indigo",Furniture,46,7,4069,2021-10-04 04:01:14.869728
406,Avery Legal 4-Ring Binder,Office Supplies,81,6,4562,2022-05-28 04:55:45.08485
407,Xerox 1987,Office Supplies,24,34,4898,2019-06-20 21:06:19.926294
408,RCA Visys Integrated PBX 8-Line Router,Technology,30,47,4543,2019-08-04 18:07:54.838909
409,"Global Fabric Manager's Chair, Dark Gray",Furniture,94,37,4631,2022-11-25 04:18:03.288868
410,Recycled Eldon Regeneration Jumbo File,Office Supplies,20,19,4616,2022-03-21 16:34:58.268795
411,Newell 347,Office Supplies,96,11,4791,2021-09-06 16:06:40.006376
412,"DAX Value U-Channel Document Frames, Easel Back",Furniture,36,45,4127,2020-01-10 06:28:08.164562
413,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,94,6,4391,2021-12-04 21:14:30.679946
414,Ooma Telo VoIP Home Phone System,Technology,90,20,4302,2021-04-02 20:10:52.773028
415,Bush Advantage Collection Racetrack Conference Table,Furniture,27,48,4210,2022-05-10 01:42:47.652749
416,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,60,45,4790,2021-12-20 08:50:38.169489
417,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,49,37,4438,2020-02-06 01:02:52.696206
418,Griffin GC17055 Auxiliary Audio Cable,Technology,16,46,4556,2021-01-30 15:54:03.716963
419,Xerox 202,Office Supplies,87,29,4320,2021-04-25 20:46:38.960811
420,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,13,28,4476,2020-06-03 05:16:21.27221
421,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,26,44,4703,2019-07-14 18:39:44.782539
422,Avery 486,Office Supplies,5,9,4074,2022-12-27 17:44:13.731433
423,Xerox 1987,Office Supplies,67,20,4176,2019-04-14 13:29:16.376606
424,Logitech ClearChat Comfort/USB Headset H390,Technology,52,29,4436,2020-02-10 08:10:36.527516
425,Premier Automatic Letter Opener,Office Supplies,100,25,4376,2020-08-23 13:33:28.66439
426,NETGEAR RangeMax WNR1000 Wireless Router,Technology,81,7,4446,2020-09-10 23:08:58.234776
427,"Eldon Image Series Desk Accessories, Burgundy",Furniture,86,9,4444,2020-02-15 20:22:20.140206
428,Fellowes Officeware Wire Shelving,Office Supplies,42,49,4156,2021-03-25 13:16:55.153624
429,Easy-staple paper,Office Supplies,6,25,4847,2019-06-26 18:43:01.882732
430,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,20,27,4461,2019-11-06 05:35:05.794416
431,Logitech Wireless Marathon Mouse M705,Technology,44,50,4957,2021-11-16 09:40:48.295087
432,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,100,49,4258,2019-05-02 07:48:41.854132
433,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,32,37,4912,2022-01-19 03:40:09.891716
434,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,82,17,4404,2021-07-04 23:55:54.107547
435,"Eldon 200 Class Desk Accessories, Smoke",Furniture,55,49,4379,2020-06-12 11:32:10.361578
436,Avery 492,Office Supplies,43,36,4918,2019-03-25 21:01:52.895271
437,Harbour Creations 67200 Series Stacking Chairs,Furniture,28,10,4472,2022-02-17 05:38:59.508068
438,Canon PC1080F Personal Copier,Technology,58,22,4446,2021-05-31 22:08:03.294791
439,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,4,8,5052,2022-08-13 02:47:31.484676
440,Xerox 222,Office Supplies,24,9,4820,2022-08-12 03:35:00.626006
441,GBC DocuBind 200 Manual Binding Machine,Office Supplies,30,32,4151,2022-09-05 21:37:28.169099
442,Panasonic KX T7736-B Digital phone,Technology,97,46,4952,2021-04-23 23:28:31.398548
443,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,54,49,4081,2020-10-26 02:23:33.2947
444,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,40,9,4754,2022-10-18 22:46:29.999885
445,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,70,36,4399,2021-06-04 17:36:00.539499
446,Xerox 1888,Office Supplies,10,50,4781,2019-08-16 16:10:17.445438
447,Plantronics S12 Corded Telephone Headset System,Technology,7,5,4787,2019-12-07 17:35:59.571911
448,Compact Automatic Electric Letter Opener,Office Supplies,63,35,4323,2022-02-07 23:24:22.638411
449,Stacking Trays by OIC,Furniture,63,18,4140,2021-05-07 20:51:41.758223
450,Xerox 1982,Office Supplies,97,44,4782,2021-08-18 09:45:30.998447
451,Cardinal Holdit Business Card Pockets,Office Supplies,36,13,4264,2022-10-16 20:05:14.303387
452,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,55,21,4136,2020-03-29 16:13:31.694659
453,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,100,6,4595,2022-08-13 13:45:40.927926
454,Avery 508,Office Supplies,56,23,4653,2020-08-31 19:16:57.606189
455,Bretford Rectangular Conference Table Tops,Furniture,78,24,5037,2021-03-20 15:49:54.344322
456,Newell 321,Office Supplies,71,19,4252,2022-03-29 05:08:37.416669
457,Xerox 1972,Office Supplies,23,41,4150,2020-03-11 11:26:51.231377
458,Avery 519,Office Supplies,35,22,4680,2019-03-20 00:55:10.988898
459,GBC DocuBind 300 Electric Binding Machine,Office Supplies,79,26,4325,2021-05-22 04:22:03.54662
460,Acco D-Ring Binder w/DublLock,Office Supplies,11,41,4438,2021-09-03 01:07:28.820246
461,Euro-Pro Shark Turbo Vacuum,Office Supplies,83,11,4323,2021-09-09 15:49:35.010916
462,First Data FD10 PIN Pad,Technology,11,2,4662,2020-01-28 14:52:08.741542
463,Mitel MiVoice 5330e IP Phone,Technology,63,32,4620,2021-05-09 20:42:07.455545
464,Xerox 213,Office Supplies,82,48,4690,2020-02-09 01:54:28.952828
465,Xerox 230,Office Supplies,92,46,4908,2022-04-23 03:51:34.920039
466,Eldon Wave Desk Accessories,Furniture,73,10,4327,2021-03-31 03:57:23.712111
467,Xerox 188,Office Supplies,74,41,4481,2022-12-20 20:35:55.463279
468,Angle-D Ring Binders,Office Supplies,85,13,4916,2022-05-04 00:39:39.880597
469,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,66,19,5043,2021-01-11 07:14:52.375138
470,Xerox 1919,Office Supplies,43,12,4731,2020-01-04 11:04:24.449984
471,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,77,11,4742,2022-03-05 08:35:35.021522
472,Space Solutions HD Industrial Steel Shelving.,Office Supplies,40,26,4262,2019-12-30 23:51:17.001415
473,Avery 512,Office Supplies,78,23,4293,2020-12-25 04:24:53.793589
474,Fellowes Black Plastic Comb Bindings,Office Supplies,31,11,4526,2022-04-29 18:58:44.323019
475,Easy-staple paper,Office Supplies,25,20,4493,2022-01-15 11:16:50.182046
476,Logitech Mobile Speakerphone P710e -speaker phone,Technology,25,26,4169,2020-11-27 14:10:27.263582
477,Advantus Panel Wall Acrylic Frame,Furniture,6,44,4746,2022-10-22 20:22:56.875838
478,Fellowes Desktop Hanging File Manager,Office Supplies,57,31,4919,2020-08-03 10:13:53.276507
479,SAFCO Boltless Steel Shelving,Office Supplies,22,38,4508,2022-01-26 10:54:16.912107
480,Acme Value Line Scissors,Office Supplies,34,27,4840,2023-01-01 01:13:58.815609
481,"Computer Room Manger, 14""",Furniture,4,16,4320,2022-03-31 01:09:41.602849
482,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,1,1,4263,2021-11-03 08:19:31.999474
483,Hoover Commercial SteamVac,Office Supplies,49,47,5008,2019-08-23 15:14:22.640368
484,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,83,31,4190,2021-01-07 00:32:27.918438
485,Toshiba IPT2010-SD IPTelephone,Technology,96,18,4392,2019-08-29 21:41:32.45256
486,Xerox 1990,Office Supplies,76,43,4742,2019-02-24 03:35:29.569707
487,Premium Transparent Presentation Covers by GBC,Office Supplies,97,17,4058,2022-10-21 10:24:50.588861
488,Catalog Binders with Expanding Posts,Office Supplies,41,2,4235,2021-12-03 07:13:33.25878
489,Xerox 1915,Office Supplies,56,13,4370,2021-02-28 10:40:31.445747
490,GE 30522EE2,Technology,40,21,4433,2022-07-10 18:44:39.454023
491,Tenex Antistatic Computer Chair Mats,Furniture,96,22,4863,2019-08-10 20:52:51.318637
492,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,16,28,4599,2020-02-25 21:51:41.449174
493,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,51,18,4650,2019-01-14 12:44:56.427072
494,Hanging Personal Folder File,Office Supplies,22,10,5028,2021-07-01 01:41:55.368669
495,Newell 333,Office Supplies,71,21,4749,2021-04-09 04:34:10.862764
496,Panasonic KX TS3282B Corded phone,Technology,7,42,4668,2019-01-14 13:31:44.846039
497,Sauder Barrister Bookcases,Furniture,33,32,4385,2021-05-22 22:13:21.626917
498,Xerox 209,Office Supplies,100,13,4396,2019-10-22 21:14:47.332956
499,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,50,43,4943,2021-01-13 10:12:18.448576
500,Fellowes Black Plastic Comb Bindings,Office Supplies,86,46,4184,2019-01-16 12:11:42.832104
501,Cisco Unified IP Phone 7945G VoIP phone,Technology,17,5,5004,2019-06-22 11:50:16.548593
502,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,74,50,5049,2021-10-01 02:39:40.872606
503,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,34,24,4656,2019-04-29 04:36:31.671309
504,"Maxell Pro 80 Minute CD-R, 10/Pack",Technology,92,13,4945,2022-10-07 23:43:55.24753
505,Staple envelope,Office Supplies,77,21,4526,2020-02-03 15:55:09.126974
506,Adjustable Personal File Tote,Office Supplies,40,36,4703,2019-11-04 18:43:17.712038
507,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,81,17,4240,2019-04-07 02:19:08.398627
508,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,73,10,4591,2021-04-17 09:20:07.693546
509,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,94,26,4786,2019-05-08 16:50:42.981926
510,Panasonic KX T7736-B Digital phone,Technology,74,30,4170,2022-07-22 05:26:03.18121
511,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,13,35,4143,2019-05-31 20:03:10.365431
512,Logitech ClearChat Comfort/USB Headset H390,Technology,60,50,4831,2021-11-29 01:37:07.90391
513,Plastic Binding Combs,Office Supplies,64,30,4994,2021-07-25 00:57:34.670611
514,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,56,18,4185,2022-03-19 22:28:55.306669
515,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,4,17,4926,2020-10-10 03:50:34.257615
516,Staple remover,Office Supplies,85,21,4336,2020-07-01 12:29:50.668999
517,Bestar Classic Bookcase,Furniture,60,33,4430,2021-10-30 09:37:43.778361
518,GBC Plastic Binding Combs,Office Supplies,44,34,5030,2021-03-18 02:55:40.816441
519,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,55,38,5012,2021-07-09 14:54:16.999727
520,Jabra BIZ 2300 Duo QD Duo CordedHeadset,Technology,54,3,4875,2021-03-19 00:26:15.803873
521,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,62,9,4763,2019-12-15 07:58:01.801978
522,Tenex Antistatic Computer Chair Mats,Furniture,39,20,4280,2022-04-20 13:02:27.90508
523,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,99,50,4457,2021-07-14 06:13:46.591023
524,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,25,30,4971,2021-01-16 02:12:03.227436
525,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,66,44,4684,2022-12-03 19:25:09.808314
526,Xerox 1945,Office Supplies,69,46,4633,2019-04-30 18:06:20.874892
527,Vinyl Sectional Post Binders,Office Supplies,18,18,4821,2022-09-19 03:52:16.373831
528,Belkin 7 Outlet SurgeMaster II,Office Supplies,55,27,4177,2019-02-01 03:20:36.822098
529,Cameo Buff Policy Envelopes,Office Supplies,4,32,4560,2022-08-12 01:14:54.331095
530,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,88,23,5046,2020-08-02 03:51:33.180852
531,Staple envelope,Office Supplies,44,36,4098,2021-04-30 04:05:47.818008
532,Newell 333,Office Supplies,79,40,4543,2021-01-08 09:29:16.25726
533,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,40,42,4935,2019-01-03 01:39:05.757037
534,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,25,2,4072,2021-10-25 06:36:25.142834
535,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,20,42,4298,2019-03-07 21:40:17.912369
536,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,26,50,4774,2022-06-26 19:11:01.191039
537,Xerox 195,Office Supplies,31,7,4355,2019-06-16 16:55:25.438149
538,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,45,6,4078,2022-05-30 10:59:35.269075
539,KI Adjustable-Height Table,Furniture,15,17,4570,2019-07-07 03:14:21.729078
540,Deluxe Rollaway Locking File with Drawer,Office Supplies,77,1,4539,2021-08-24 09:29:49.842301
541,Xerox 1906,Office Supplies,30,44,4146,2021-11-01 19:38:39.571903
542,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,97,38,4917,2022-04-04 04:56:39.848016
543,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,90,32,4600,2021-10-24 07:52:03.968812
544,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,12,17,4814,2019-02-23 12:23:02.222237
545,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,36,13,4431,2020-01-31 00:30:56.367033
546,Global Chrome Stack Chair,Furniture,74,29,4327,2019-04-17 16:39:28.627044
547,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,83,26,4908,2022-03-19 15:14:59.529578
548,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,2,17,4917,2022-11-06 05:28:09.689546
549,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,10,1,4825,2019-12-01 08:01:34.5376
550,Flat Face Poster Frame,Furniture,3,5,4826,2021-11-11 15:23:23.965384
551,Xerox 1996,Office Supplies,43,41,4588,2019-08-14 00:54:25.331426
552,Adjustable Personal File Tote,Office Supplies,96,50,4189,2020-12-09 14:01:42.360742
553,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,52,27,4789,2022-03-18 21:34:53.553425
554,Xerox 212,Office Supplies,51,5,4192,2020-11-06 05:28:57.013069
555,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,10,45,4846,2019-02-21 15:51:37.492931
556,Novimex Fabric Task Chair,Furniture,62,48,4487,2019-05-24 14:22:41.206678
557,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,84,33,4501,2022-07-04 13:20:35.498641
558,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,79,16,4475,2019-07-31 21:44:11.803555
559,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,35,4,4288,2022-03-02 08:28:22.138591
560,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,41,18,4622,2021-11-14 00:59:19.104275
561,"Iceberg OfficeWorks 42"" Round Tables",Furniture,50,15,4392,2019-12-02 04:45:05.655535
562,LogitechGaming G510s - Keyboard,Technology,5,25,4996,2019-03-01 00:40:22.381827
563,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,30,46,4350,2021-06-20 06:15:24.263562
564,Avery Non-Stick Binders,Office Supplies,32,36,4692,2020-12-31 15:44:12.186174
565,Samsung HM1900 Bluetooth Headset,Technology,33,43,4388,2019-07-23 07:12:20.803436
566,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,17,45,4476,2022-07-22 17:14:03.939088
567,Avery 495,Office Supplies,95,14,5026,2021-12-25 22:57:38.431765
568,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,40,2,4365,2022-09-26 10:10:11.035344
569,Newell 336,Office Supplies,21,5,4835,2021-07-13 16:14:33.32641
570,Clear Mylar Reinforcing Strips,Office Supplies,10,47,4951,2021-01-28 07:11:48.921149
571,Staple-based wall hangings,Furniture,65,40,4807,2019-04-23 02:30:38.581343
572,Xerox 1915,Office Supplies,66,31,4598,2019-06-24 05:14:27.843303
573,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,78,43,4512,2020-11-17 18:07:38.537325
574,Xerox 1881,Office Supplies,52,45,4429,2021-07-18 01:19:53.854594
575,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,56,21,4614,2022-03-08 17:40:55.49572
576,Xerox 214,Office Supplies,66,33,5036,2022-07-22 12:47:23.156479
577,BIC Brite Liner Grip Highlighters,Office Supplies,12,7,4413,2022-11-08 14:46:19.970718
578,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,58,14,4671,2019-08-03 02:47:31.345084
579,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,29,2,5041,2021-06-27 05:40:30.192745
580,Easy-staple paper,Office Supplies,6,48,4539,2020-11-21 00:46:00.222366
581,Staple-based wall hangings,Furniture,34,49,4555,2021-06-18 14:10:59.361841
582,Xerox 1915,Office Supplies,49,32,4387,2021-10-06 17:14:39.807963
583,Wilson Jones Legal Size Ring Binders,Office Supplies,53,32,4936,2020-10-01 12:32:11.559735
